,0
1128,895.5499999999973
1129,896.3099999999973
1130,897.0799999999973
1131,897.8899999999973
1132,898.7299999999973
1133,899.4899999999973
1134,900.2899999999972
1135,901.1299999999973
1136,901.8899999999973
1137,902.6899999999972
1138,903.4799999999972
1139,904.3299999999972
1140,905.0599999999972
1141,905.8899999999973
1142,906.7399999999973
1143,907.5499999999972
1144,908.3599999999972
1145,909.1899999999972
1146,909.9999999999972
1147,910.7599999999971
1148,911.5699999999971
1149,912.369999999997
1150,913.239999999997
1151,914.0599999999971
1152,914.8799999999972
1153,915.7399999999972
1154,916.5999999999972
1155,917.3799999999972
1156,918.1399999999971
1157,919.0299999999971
1158,919.8199999999971
1159,920.6499999999971
1160,921.4499999999971
1161,922.259999999997
1162,923.029999999997
1163,923.819999999997
1164,924.589999999997
1165,925.3899999999969
1166,926.2399999999969
1167,927.0199999999969
1168,927.8899999999969
1169,928.7499999999969
1170,929.569999999997
1171,930.339999999997
1172,931.1499999999969
1173,931.9399999999969
1174,932.7499999999968
1175,933.5299999999968
1176,934.3399999999967
1177,935.2399999999967
1178,936.1299999999967
1179,936.9599999999967
1180,937.7999999999968
1181,938.6299999999968
1182,939.3999999999968
1183,940.2399999999968
1184,941.0899999999968
1185,941.9499999999969
1186,942.7799999999969
1187,943.5299999999969
1188,944.2999999999969
1189,945.0499999999969
1190,945.9099999999969
1191,946.7899999999969
1192,947.5699999999969
1193,948.3599999999968
1194,949.1599999999968
1195,949.9599999999967
1196,950.7699999999967
1197,951.6099999999967
1198,952.4899999999967
1199,953.3499999999967
1200,954.1799999999968
1201,955.0499999999968
1202,955.8299999999967
1203,956.6999999999967
1204,957.5099999999967
1205,958.3299999999967
1206,959.1799999999968
1207,959.9699999999967
1208,960.7499999999967
1209,961.6199999999967
1210,962.4199999999967
1211,963.2499999999967
1212,964.0099999999967
1213,964.8199999999966
1214,965.6699999999967
1215,966.4399999999966
1216,967.2899999999967
1217,967.9999999999967
1218,968.7999999999967
1219,969.5799999999966
1220,970.4299999999967
1221,971.2299999999966
1222,971.9699999999966
1223,972.7299999999966
1224,973.5499999999967
1225,974.3599999999966
1226,975.1299999999966
1227,975.9699999999966
1228,976.8299999999966
1229,977.7099999999966
1230,978.5599999999966
1231,979.3999999999967
1232,980.2099999999966
1233,980.9999999999966
1234,981.7699999999966
1235,982.5699999999965
1236,983.4399999999965
1237,984.2399999999965
1238,985.0399999999964
1239,985.8899999999965
1240,986.7299999999965
1241,987.4899999999965
1242,988.2699999999965
1243,989.0399999999964
1244,989.8899999999965
1245,990.6999999999964
1246,991.5299999999964
1247,992.3099999999964
1248,993.1399999999965
1249,993.9099999999964
1250,994.6999999999964
1251,995.4699999999964
1252,996.3399999999964
1253,997.1399999999963
1254,997.9399999999963
1255,998.7099999999963
1256,999.5199999999962
1257,1000.3299999999962
1258,1001.1599999999962
1259,1001.9899999999963
1260,1002.7799999999962
1261,1003.4899999999963
1262,1004.3399999999963
1263,1005.1099999999963
1264,1005.8899999999962
1265,1006.6799999999962
